Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Anxiety,Eye Strain,Obesity Risk,Poor Sleep,Age_Group,Educational_Time,Recreational_Time,Cluster,User_Segment,Risk_Score,Risk_Category
17,Female,5.82,Laptop,True,0.38,"Eye Strain, Anxiety",Urban,1,1,0,0,17-19,2.2116000000000002,3.6084,2,Low Usage,1.0,Medium Risk
9,Male,3.28,Smartphone,True,0.49,"Eye Strain, Obesity Risk",Urban,0,1,1,0,5-10,1.6072,1.6727999999999998,1,Heavy Usage,1.0,Medium Risk
9,Male,3.43,Smartphone,True,0.4,Poor Sleep,Urban,0,0,0,1,5-10,1.372,2.058,1,Heavy Usage,1.0,Medium Risk
15,Female,5.01,Smartphone,True,0.31,"Poor Sleep, Obesity Risk",Rural,0,0,1,1,14-16,1.5531,3.4569,2,Low Usage,1.0,Medium Risk
8,Male,5.12,TV,True,0.44,"Poor Sleep, Eye Strain",Urban,0,1,0,1,5-10,2.2528,2.8672,1,Heavy Usage,1.0,Medium Risk
14,Male,3.94,TV,True,0.47,Poor Sleep,Rural,0,0,0,1,14-16,1.8518,2.0882,1,Heavy Usage,1.0,Medium Risk
12,Female,4.83,Smartphone,True,0.37,Poor Sleep,Rural,0,0,0,1,11-13,1.7871,3.0429000000000004,2,Low Usage,1.0,Medium Risk
15,Female,3.71,Smartphone,True,0.3,Poor Sleep,Urban,0,0,0,1,14-16,1.113,2.597,2,Low Usage,1.0,Medium Risk
8,Male,4.55,Smartphone,True,0.46,Anxiety,Urban,1,0,0,0,5-10,2.093,2.457,1,Heavy Usage,1.0,Medium Risk
18,Male,5.79,Smartphone,True,0.34,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,1.9686000000000001,3.8213999999999997,2,Low Usage,1.0,Medium Risk
14,Male,5.24,Smartphone,True,0.48,"Poor Sleep, Anxiety",Rural,1,0,0,1,14-16,2.5152,2.7248,1,Heavy Usage,1.0,Medium Risk
12,Female,4.03,TV,True,0.34,Obesity Risk,Urban,0,0,1,0,11-13,1.3702,2.6598,2,Low Usage,1.0,Medium Risk
11,Female,3.62,Laptop,True,0.39,"Poor Sleep, Anxiety",Urban,1,0,0,1,11-13,1.4118000000000002,2.2081999999999997,2,Low Usage,1.0,Medium Risk
14,Female,4.24,Smartphone,True,0.35,Eye Strain,Urban,0,1,0,0,14-16,1.484,2.7560000000000002,2,Low Usage,1.0,Medium Risk
17,Female,3.45,Tablet,True,0.33,Eye Strain,Rural,0,1,0,0,17-19,1.1385,2.3115,2,Low Usage,1.0,Medium Risk
9,Male,3.35,TV,True,0.56,"Poor Sleep, Anxiety",Rural,1,0,0,1,5-10,1.8760000000000003,1.4739999999999998,1,Heavy Usage,1.0,Medium Risk
8,Male,5.58,Tablet,True,0.44,"Eye Strain, Anxiety",Urban,1,1,0,0,5-10,2.4552,3.1248,0,Moderate Usage,1.0,Medium Risk
18,Female,6.42,Laptop,True,0.41,"Poor Sleep, Anxiety",Urban,1,0,0,1,17-19,2.6321999999999997,3.7878000000000003,0,Moderate Usage,1.0,Medium Risk
17,Female,4.48,Smartphone,True,0.39,"Poor Sleep, Anxiety, Obesity Risk",Urban,1,0,1,1,17-19,1.7472000000000003,2.7328,2,Low Usage,1.0,Medium Risk
14,Male,5.0,Smartphone,True,0.45,Obesity Risk,Rural,0,0,1,0,14-16,2.25,2.75,1,Heavy Usage,1.0,Medium Risk
17,Male,7.52,Smartphone,True,0.39,Poor Sleep,Urban,0,0,0,1,17-19,2.9328,4.587199999999999,0,Moderate Usage,1.0,Medium Risk
15,Male,4.96,TV,True,0.4,"Poor Sleep, Anxiety",Urban,1,0,0,1,14-16,1.984,2.976,2,Low Usage,1.0,Medium Risk
11,Male,4.13,Smartphone,True,0.33,Eye Strain,Urban,0,1,0,0,11-13,1.3629,2.7671,2,Low Usage,1.0,Medium Risk
10,Female,5.56,TV,True,0.47,Poor Sleep,Urban,0,0,0,1,11-13,2.6131999999999995,2.9468,0,Moderate Usage,1.0,Medium Risk
17,Female,3.89,TV,True,0.48,Poor Sleep,Rural,0,0,0,1,17-19,1.8672,2.0228,1,Heavy Usage,1.0,Medium Risk
15,Female,3.97,TV,True,0.35,"Poor Sleep, Anxiety",Rural,1,0,0,1,14-16,1.3895,2.5805000000000002,2,Low Usage,1.0,Medium Risk
9,Male,9.16,TV,True,0.48,"Poor Sleep, Anxiety",Urban,1,0,0,1,5-10,4.3968,4.7632,0,Moderate Usage,1.0,Medium Risk
18,Male,6.45,Smartphone,True,0.41,"Poor Sleep, Eye Strain",Rural,0,1,0,1,17-19,2.6445,3.8055000000000003,0,Moderate Usage,1.0,Medium Risk
10,Female,4.71,TV,True,0.47,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,11-13,2.2137,2.4963,1,Heavy Usage,1.0,Medium Risk
17,Female,4.53,Smartphone,True,0.37,Poor Sleep,Urban,0,0,0,1,17-19,1.6761000000000001,2.8539000000000003,2,Low Usage,1.0,Medium Risk
18,Female,4.21,Smartphone,True,0.35,"Poor Sleep, Eye Strain, Anxiety",Rural,1,1,0,1,17-19,1.4734999999999998,2.7365000000000004,2,Low Usage,1.0,Medium Risk
8,Male,3.35,TV,True,0.48,Poor Sleep,Urban,0,0,0,1,5-10,1.6079999999999999,1.7420000000000002,1,Heavy Usage,1.0,Medium Risk
13,Male,3.45,Tablet,True,0.41,Anxiety,Urban,1,0,0,0,14-16,1.4145,2.0355,1,Heavy Usage,1.0,Medium Risk
9,Male,7.26,Tablet,True,0.47,Poor Sleep,Rural,0,0,0,1,5-10,3.4122,3.8478,0,Moderate Usage,1.0,Medium Risk
8,Male,8.53,Smartphone,True,0.46,Poor Sleep,Urban,0,0,0,1,5-10,3.9238,4.606199999999999,0,Moderate Usage,1.0,Medium Risk
9,Female,4.15,Tablet,True,0.48,Poor Sleep,Rural,0,0,0,1,5-10,1.992,2.1580000000000004,1,Heavy Usage,1.0,Medium Risk
11,Male,3.52,Laptop,True,0.5,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,11-13,1.76,1.76,1,Heavy Usage,1.0,Medium Risk
17,Female,4.16,Laptop,True,0.36,"Poor Sleep, Anxiety",Urban,1,0,0,1,17-19,1.4976,2.6624,2,Low Usage,1.0,Medium Risk
15,Female,4.64,Laptop,True,0.39,"Poor Sleep, Anxiety",Urban,1,0,0,1,14-16,1.8095999999999999,2.8304,2,Low Usage,1.0,Medium Risk
15,Female,4.73,Laptop,True,0.32,Anxiety,Urban,1,0,0,0,14-16,1.5136000000000003,3.2164,2,Low Usage,1.0,Medium Risk
16,Female,4.55,Smartphone,True,0.41,"Poor Sleep, Anxiety",Urban,1,0,0,1,17-19,1.8654999999999997,2.6845,2,Low Usage,1.0,Medium Risk
13,Female,3.57,TV,True,0.31,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,1.1067,2.4633,2,Low Usage,1.0,Medium Risk
17,Female,4.22,Smartphone,True,0.46,Eye Strain,Rural,0,1,0,0,17-19,1.9412,2.2787999999999995,1,Heavy Usage,1.0,Medium Risk
12,Female,4.3,Laptop,True,0.34,Poor Sleep,Urban,0,0,0,1,11-13,1.462,2.838,2,Low Usage,1.0,Medium Risk
13,Male,4.74,Smartphone,True,0.34,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,14-16,1.6116000000000001,3.1284,2,Low Usage,1.0,Medium Risk
13,Female,6.02,TV,True,0.45,"Poor Sleep, Anxiety",Urban,1,0,0,1,14-16,2.709,3.3109999999999995,0,Moderate Usage,1.0,Medium Risk
11,Female,6.24,TV,True,0.47,Poor Sleep,Rural,0,0,0,1,11-13,2.9328,3.3072000000000004,0,Moderate Usage,1.0,Medium Risk
18,Male,4.53,Laptop,True,0.46,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,17-19,2.0838,2.4462,1,Heavy Usage,1.0,Medium Risk
16,Female,3.79,Laptop,True,0.45,Poor Sleep,Urban,0,0,0,1,17-19,1.7055,2.0845000000000002,1,Heavy Usage,1.0,Medium Risk
17,Male,5.13,Smartphone,True,0.4,"Poor Sleep, Obesity Risk",Rural,0,0,1,1,17-19,2.052,3.078,2,Low Usage,1.0,Medium Risk
16,Male,6.66,TV,True,0.4,Obesity Risk,Urban,0,0,1,0,17-19,2.664,3.996,0,Moderate Usage,1.0,Medium Risk
15,Male,4.52,TV,True,0.35,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,14-16,1.5819999999999999,2.9379999999999997,2,Low Usage,1.0,Medium Risk
17,Female,5.52,Laptop,True,0.35,Eye Strain,Urban,0,1,0,0,17-19,1.9319999999999997,3.588,2,Low Usage,1.0,Medium Risk
16,Female,5.49,Smartphone,True,0.32,"Poor Sleep, Anxiety",Rural,1,0,0,1,17-19,1.7568000000000001,3.7332,2,Low Usage,1.0,Medium Risk
17,Female,5.4,Smartphone,True,0.35,"Poor Sleep, Eye Strain",Rural,0,1,0,1,17-19,1.89,3.5100000000000007,2,Low Usage,1.0,Medium Risk
16,Male,4.23,Laptop,True,0.45,Obesity Risk,Urban,0,0,1,0,17-19,1.9035000000000002,2.3265000000000002,1,Heavy Usage,1.0,Medium Risk
11,Male,3.75,Laptop,True,0.46,Anxiety,Urban,1,0,0,0,11-13,1.725,2.025,1,Heavy Usage,1.0,Medium Risk
14,Male,5.12,Tablet,True,0.45,"Poor Sleep, Eye Strain",Rural,0,1,0,1,14-16,2.3040000000000003,2.816,1,Heavy Usage,1.0,Medium Risk
9,Male,5.22,Tablet,True,0.46,"Poor Sleep, Eye Strain",Rural,0,1,0,1,5-10,2.4012,2.8188,1,Heavy Usage,1.0,Medium Risk
8,Female,4.51,TV,True,0.45,"Poor Sleep, Obesity Risk",Rural,0,0,1,1,5-10,2.0295,2.4804999999999997,1,Heavy Usage,1.0,Medium Risk
10,Female,5.54,TV,True,0.54,Eye Strain,Rural,0,1,0,0,11-13,2.9916,2.5484,0,Moderate Usage,1.0,Medium Risk
11,Female,5.3,Smartphone,True,0.48,Poor Sleep,Rural,0,0,0,1,11-13,2.544,2.756,1,Heavy Usage,1.0,Medium Risk
15,Male,4.12,Smartphone,True,0.47,Poor Sleep,Rural,0,0,0,1,14-16,1.9364,2.1836,1,Heavy Usage,1.0,Medium Risk
18,Male,5.72,Laptop,True,0.39,Anxiety,Urban,1,0,0,0,17-19,2.2308,3.4892,2,Low Usage,1.0,Medium Risk
9,Male,3.17,Smartphone,True,0.47,Poor Sleep,Rural,0,0,0,1,5-10,1.4898999999999998,1.6801000000000001,1,Heavy Usage,1.0,Medium Risk
12,Male,4.97,Smartphone,True,0.36,Eye Strain,Rural,0,1,0,0,11-13,1.7892,3.1807999999999996,2,Low Usage,1.0,Medium Risk
11,Female,3.75,Laptop,True,0.48,Poor Sleep,Urban,0,0,0,1,11-13,1.7999999999999998,1.9500000000000002,1,Heavy Usage,1.0,Medium Risk
14,Male,3.04,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,1.4287999999999998,1.6112000000000002,1,Heavy Usage,1.0,Medium Risk
15,Female,5.62,Laptop,True,0.43,Eye Strain,Rural,0,1,0,0,14-16,2.4166,3.2034000000000002,0,Moderate Usage,1.0,Medium Risk
12,Female,4.7,TV,True,0.36,Poor Sleep,Urban,0,0,0,1,11-13,1.692,3.008,2,Low Usage,1.0,Medium Risk
17,Male,3.11,Laptop,True,0.43,"Poor Sleep, Anxiety",Urban,1,0,0,1,17-19,1.3373,1.7727,1,Heavy Usage,1.0,Medium Risk
12,Female,3.96,Smartphone,True,0.4,Obesity Risk,Urban,0,0,1,0,11-13,1.584,2.376,2,Low Usage,1.0,Medium Risk
9,Male,5.61,Tablet,True,0.44,Obesity Risk,Urban,0,0,1,0,5-10,2.4684000000000004,3.1416,0,Moderate Usage,1.0,Medium Risk
15,Male,4.33,TV,True,0.38,Poor Sleep,Urban,0,0,0,1,14-16,1.6454,2.6846,2,Low Usage,1.0,Medium Risk
9,Female,7.37,TV,True,0.53,Poor Sleep,Rural,0,0,0,1,5-10,3.9061000000000003,3.4638999999999998,0,Moderate Usage,1.0,Medium Risk
13,Female,4.05,Tablet,True,0.39,Poor Sleep,Urban,0,0,0,1,14-16,1.5795,2.4705,2,Low Usage,1.0,Medium Risk
15,Male,3.66,Smartphone,True,0.42,Eye Strain,Rural,0,1,0,0,14-16,1.5372,2.1228000000000002,1,Heavy Usage,1.0,Medium Risk
13,Male,3.08,TV,True,0.48,Eye Strain,Urban,0,1,0,0,14-16,1.4784,1.6016000000000001,1,Heavy Usage,1.0,Medium Risk
11,Male,7.52,Smartphone,True,0.36,Poor Sleep,Rural,0,0,0,1,11-13,2.7072,4.812799999999999,0,Moderate Usage,1.0,Medium Risk
13,Female,3.44,Smartphone,True,0.33,Eye Strain,Rural,0,1,0,0,14-16,1.1352,2.3048,2,Low Usage,1.0,Medium Risk
11,Male,4.05,TV,True,0.32,Poor Sleep,Rural,0,0,0,1,11-13,1.296,2.7539999999999996,2,Low Usage,1.0,Medium Risk
15,Male,3.71,Smartphone,True,0.41,Poor Sleep,Urban,0,0,0,1,14-16,1.5211,2.1889000000000003,1,Heavy Usage,1.0,Medium Risk
11,Male,3.66,Smartphone,True,0.37,"Poor Sleep, Anxiety",Urban,1,0,0,1,11-13,1.3542,2.3058,2,Low Usage,1.0,Medium Risk
11,Male,5.11,Smartphone,True,0.34,"Poor Sleep, Eye Strain, Obesity Risk",Urban,0,1,1,1,11-13,1.7374000000000003,3.3726000000000003,2,Low Usage,1.0,Medium Risk
9,Male,8.31,Smartphone,True,0.43,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,5-10,3.5733,4.736700000000001,0,Moderate Usage,1.0,Medium Risk
13,Female,6.1,Smartphone,True,0.44,Poor Sleep,Urban,0,0,0,1,14-16,2.6839999999999997,3.416,0,Moderate Usage,1.0,Medium Risk
14,Male,6.7,Laptop,True,0.35,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,14-16,2.3449999999999998,4.355,2,Low Usage,1.0,Medium Risk
18,Female,5.37,Smartphone,True,0.44,Poor Sleep,Rural,0,0,0,1,17-19,2.3628,3.0072,1,Heavy Usage,1.0,Medium Risk
12,Male,5.25,Smartphone,True,0.39,Poor Sleep,Urban,0,0,0,1,11-13,2.0475,3.2025,2,Low Usage,1.0,Medium Risk
11,Female,4.74,Smartphone,True,0.45,Obesity Risk,Rural,0,0,1,0,11-13,2.133,2.607,1,Heavy Usage,1.0,Medium Risk
12,Male,5.6,Smartphone,True,0.38,Poor Sleep,Urban,0,0,0,1,11-13,2.1279999999999997,3.472,2,Low Usage,1.0,Medium Risk
14,Female,6.27,Tablet,True,0.32,Poor Sleep,Urban,0,0,0,1,14-16,2.0063999999999997,4.2636,2,Low Usage,1.0,Medium Risk
8,Male,3.79,Smartphone,True,0.47,Poor Sleep,Urban,0,0,0,1,5-10,1.7812999999999999,2.0087,1,Heavy Usage,1.0,Medium Risk
14,Female,4.95,TV,True,0.37,Anxiety,Urban,1,0,0,0,14-16,1.8315000000000001,3.1185,2,Low Usage,1.0,Medium Risk
14,Female,4.13,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,1.5281,2.6018999999999997,2,Low Usage,1.0,Medium Risk
16,Male,5.12,Laptop,True,0.42,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,2.1504,2.9696000000000002,1,Heavy Usage,1.0,Medium Risk
9,Male,5.88,Smartphone,True,0.41,Poor Sleep,Urban,0,0,0,1,5-10,2.4107999999999996,3.4692000000000003,0,Moderate Usage,1.0,Medium Risk
18,Male,5.27,TV,True,0.31,Poor Sleep,Urban,0,0,0,1,17-19,1.6337,3.6362999999999994,2,Low Usage,1.0,Medium Risk
11,Female,3.62,Smartphone,True,0.39,Poor Sleep,Urban,0,0,0,1,11-13,1.4118000000000002,2.2081999999999997,2,Low Usage,1.0,Medium Risk
15,Female,5.12,Tablet,True,0.47,Obesity Risk,Urban,0,0,1,0,14-16,2.4064,2.7136,1,Heavy Usage,1.0,Medium Risk
18,Female,3.26,Tablet,True,0.34,Poor Sleep,Urban,0,0,0,1,17-19,1.1084,2.1515999999999997,2,Low Usage,1.0,Medium Risk
12,Male,5.11,TV,True,0.47,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,11-13,2.4017,2.7083000000000004,1,Heavy Usage,1.0,Medium Risk
10,Female,4.39,TV,True,0.55,"Eye Strain, Obesity Risk",Urban,0,1,1,0,11-13,2.4145,1.9754999999999998,1,Heavy Usage,1.0,Medium Risk
8,Male,5.06,Smartphone,True,0.45,Eye Strain,Rural,0,1,0,0,5-10,2.2769999999999997,2.783,1,Heavy Usage,1.0,Medium Risk
13,Male,5.95,TV,True,0.34,Eye Strain,Rural,0,1,0,0,14-16,2.023,3.927,2,Low Usage,1.0,Medium Risk
14,Male,3.44,TV,True,0.45,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,1.548,1.892,1,Heavy Usage,1.0,Medium Risk
15,Male,4.64,Tablet,True,0.4,Poor Sleep,Urban,0,0,0,1,14-16,1.8559999999999999,2.784,2,Low Usage,1.0,Medium Risk
18,Female,4.72,Laptop,True,0.44,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,2.0768,2.6431999999999998,1,Heavy Usage,1.0,Medium Risk
11,Male,5.48,TV,True,0.4,"Poor Sleep, Eye Strain, Obesity Risk",Urban,0,1,1,1,11-13,2.192,3.2880000000000003,2,Low Usage,1.0,Medium Risk
10,Female,3.62,Smartphone,True,0.44,Anxiety,Urban,1,0,0,0,11-13,1.5928,2.0272,1,Heavy Usage,1.0,Medium Risk
12,Male,4.09,Smartphone,True,0.41,Poor Sleep,Urban,0,0,0,1,11-13,1.6768999999999998,2.4131,1,Heavy Usage,1.0,Medium Risk
16,Male,4.11,TV,True,0.32,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,17-19,1.3152000000000001,2.7948000000000004,2,Low Usage,1.0,Medium Risk
16,Male,5.71,Laptop,True,0.44,"Poor Sleep, Eye Strain",Urban,0,1,0,1,17-19,2.5124,3.1976,0,Moderate Usage,1.0,Medium Risk
13,Male,4.7,Smartphone,True,0.39,Poor Sleep,Rural,0,0,0,1,14-16,1.8330000000000002,2.867,2,Low Usage,1.0,Medium Risk
9,Female,6.15,TV,True,0.53,Poor Sleep,Rural,0,0,0,1,5-10,3.2595000000000005,2.8905,0,Moderate Usage,1.0,Medium Risk
12,Female,5.33,Smartphone,True,0.35,"Eye Strain, Anxiety",Urban,1,1,0,0,11-13,1.8655,3.4645,2,Low Usage,1.0,Medium Risk
16,Male,4.36,Smartphone,True,0.48,Poor Sleep,Urban,0,0,0,1,17-19,2.0928,2.2672000000000003,1,Heavy Usage,1.0,Medium Risk
15,Female,5.25,Smartphone,True,0.42,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,2.205,3.045,2,Low Usage,1.0,Medium Risk
14,Female,4.09,Smartphone,True,0.5,"Poor Sleep, Anxiety",Urban,1,0,0,1,14-16,2.045,2.045,1,Heavy Usage,1.0,Medium Risk
11,Female,3.34,Laptop,True,0.43,"Poor Sleep, Anxiety",Urban,1,0,0,1,11-13,1.4362,1.9038,1,Heavy Usage,1.0,Medium Risk
18,Female,8.01,Smartphone,True,0.5,Poor Sleep,Urban,0,0,0,1,17-19,4.005,4.005,0,Moderate Usage,1.0,Medium Risk
14,Male,5.69,TV,True,0.43,Anxiety,Urban,1,0,0,0,14-16,2.4467000000000003,3.2433,0,Moderate Usage,1.0,Medium Risk
13,Female,5.56,TV,True,0.46,Eye Strain,Urban,0,1,0,0,14-16,2.5576,3.0023999999999997,0,Moderate Usage,1.0,Medium Risk
15,Female,4.5,TV,True,0.32,Poor Sleep,Urban,0,0,0,1,14-16,1.44,3.06,2,Low Usage,1.0,Medium Risk
18,Male,4.2,TV,True,0.46,Eye Strain,Urban,0,1,0,0,17-19,1.9320000000000002,2.268,1,Heavy Usage,1.0,Medium Risk
13,Male,4.53,Smartphone,True,0.48,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,14-16,2.1744,2.3556000000000004,1,Heavy Usage,1.0,Medium Risk
17,Male,4.89,Smartphone,True,0.45,Poor Sleep,Urban,0,0,0,1,17-19,2.2005,2.6895,1,Heavy Usage,1.0,Medium Risk
11,Male,3.82,TV,True,0.44,"Anxiety, Obesity Risk",Urban,1,0,1,0,11-13,1.6807999999999998,2.1391999999999998,1,Heavy Usage,1.0,Medium Risk
10,Male,4.1,Tablet,True,0.59,"Poor Sleep, Eye Strain",Rural,0,1,0,1,11-13,2.4189999999999996,1.681,1,Heavy Usage,1.0,Medium Risk
17,Female,3.99,Tablet,True,0.32,"Poor Sleep, Anxiety",Urban,1,0,0,1,17-19,1.2768000000000002,2.7132,2,Low Usage,1.0,Medium Risk
8,Female,3.34,Smartphone,True,0.49,"Poor Sleep, Eye Strain",Urban,0,1,0,1,5-10,1.6365999999999998,1.7034,1,Heavy Usage,1.0,Medium Risk
8,Female,7.78,Smartphone,True,0.5,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,5-10,3.89,3.89,0,Moderate Usage,1.0,Medium Risk
13,Female,6.09,Smartphone,True,0.42,Obesity Risk,Urban,0,0,1,0,14-16,2.5578,3.5322,0,Moderate Usage,1.0,Medium Risk
10,Female,7.34,Smartphone,True,0.55,Anxiety,Urban,1,0,0,0,11-13,4.037,3.303,0,Moderate Usage,1.0,Medium Risk
10,Female,4.76,TV,True,0.55,Poor Sleep,Urban,0,0,0,1,11-13,2.618,2.142,1,Heavy Usage,1.0,Medium Risk
10,Female,5.69,Smartphone,True,0.47,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,11-13,2.6743,3.0157000000000003,0,Moderate Usage,1.0,Medium Risk
18,Male,4.31,Smartphone,True,0.31,Poor Sleep,Urban,0,0,0,1,17-19,1.3360999999999998,2.9738999999999995,2,Low Usage,1.0,Medium Risk
11,Female,5.87,Smartphone,True,0.48,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Urban,1,1,1,1,11-13,2.8176,3.0524,0,Moderate Usage,1.0,Medium Risk
16,Female,4.44,Smartphone,True,0.34,Poor Sleep,Urban,0,0,0,1,17-19,1.5096000000000003,2.9304,2,Low Usage,1.0,Medium Risk
14,Male,4.94,Smartphone,True,0.3,Poor Sleep,Rural,0,0,0,1,14-16,1.482,3.458,2,Low Usage,1.0,Medium Risk
10,Male,8.44,Smartphone,True,0.43,Poor Sleep,Urban,0,0,0,1,11-13,3.6291999999999995,4.8108,0,Moderate Usage,1.0,Medium Risk
13,Male,3.42,Smartphone,True,0.33,Obesity Risk,Rural,0,0,1,0,14-16,1.1286,2.2914,2,Low Usage,1.0,Medium Risk
10,Female,3.77,TV,True,0.48,"Eye Strain, Anxiety",Urban,1,1,0,0,11-13,1.8095999999999999,1.9604000000000001,1,Heavy Usage,1.0,Medium Risk
13,Male,7.35,TV,True,0.48,Poor Sleep,Urban,0,0,0,1,14-16,3.5279999999999996,3.822,0,Moderate Usage,1.0,Medium Risk
18,Female,5.1,TV,True,0.34,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,17-19,1.734,3.3659999999999997,2,Low Usage,1.0,Medium Risk
16,Male,3.63,Laptop,True,0.41,Eye Strain,Urban,0,1,0,0,17-19,1.4883,2.1417,1,Heavy Usage,1.0,Medium Risk
13,Male,4.28,Laptop,True,0.35,"Poor Sleep, Anxiety",Urban,1,0,0,1,14-16,1.498,2.782,2,Low Usage,1.0,Medium Risk
11,Female,5.52,Laptop,True,0.35,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,1.9319999999999997,3.588,2,Low Usage,1.0,Medium Risk
12,Female,5.14,Smartphone,True,0.38,"Poor Sleep, Obesity Risk",Rural,0,0,1,1,11-13,1.9531999999999998,3.1868,2,Low Usage,1.0,Medium Risk
18,Female,5.08,TV,True,0.46,"Poor Sleep, Anxiety, Obesity Risk",Urban,1,0,1,1,17-19,2.3368,2.7432,1,Heavy Usage,1.0,Medium Risk
10,Male,4.02,Tablet,True,0.44,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,11-13,1.7688,2.2512,1,Heavy Usage,1.0,Medium Risk
15,Male,5.51,Smartphone,True,0.43,Poor Sleep,Rural,0,0,0,1,14-16,2.3693,3.1407,0,Moderate Usage,1.0,Medium Risk
11,Male,3.77,Laptop,True,0.3,"Poor Sleep, Eye Strain",Urban,0,1,0,1,11-13,1.131,2.6390000000000002,2,Low Usage,1.0,Medium Risk
15,Male,3.09,Laptop,True,0.46,"Poor Sleep, Anxiety, Obesity Risk",Urban,1,0,1,1,14-16,1.4214,1.6685999999999999,1,Heavy Usage,1.0,Medium Risk
17,Male,6.11,Tablet,True,0.36,Poor Sleep,Rural,0,0,0,1,17-19,2.1996,3.9104,2,Low Usage,1.0,Medium Risk
17,Female,5.6,Smartphone,True,0.41,Poor Sleep,Urban,0,0,0,1,17-19,2.296,3.304,2,Low Usage,1.0,Medium Risk
14,Male,4.94,TV,True,0.42,Poor Sleep,Rural,0,0,0,1,14-16,2.0748,2.8652,1,Heavy Usage,1.0,Medium Risk
18,Male,3.67,Tablet,True,0.5,Poor Sleep,Urban,0,0,0,1,17-19,1.835,1.835,1,Heavy Usage,1.0,Medium Risk
16,Female,3.23,Smartphone,True,0.34,Eye Strain,Urban,0,1,0,0,17-19,1.0982,2.1318,2,Low Usage,1.0,Medium Risk
11,Male,7.71,Smartphone,True,0.33,"Poor Sleep, Anxiety",Rural,1,0,0,1,11-13,2.5443000000000002,5.165699999999999,0,Moderate Usage,1.0,Medium Risk
15,Female,5.78,Tablet,True,0.31,"Eye Strain, Anxiety",Urban,1,1,0,0,14-16,1.7918,3.9882,2,Low Usage,1.0,Medium Risk
10,Female,3.04,TV,True,0.46,Eye Strain,Rural,0,1,0,0,11-13,1.3984,1.6416,1,Heavy Usage,1.0,Medium Risk
18,Female,5.75,TV,True,0.46,Poor Sleep,Urban,0,0,0,1,17-19,2.645,3.105,0,Moderate Usage,1.0,Medium Risk
17,Male,6.12,Tablet,True,0.34,Poor Sleep,Rural,0,0,0,1,17-19,2.0808,4.0392,2,Low Usage,1.0,Medium Risk
18,Male,5.34,Laptop,True,0.36,"Poor Sleep, Eye Strain, Anxiety",Urban,1,1,0,1,17-19,1.9223999999999999,3.4176,2,Low Usage,1.0,Medium Risk
18,Female,6.85,Laptop,True,0.38,"Poor Sleep, Obesity Risk",Urban,0,0,1,1,17-19,2.6029999999999998,4.247,0,Moderate Usage,1.0,Medium Risk
9,Male,6.87,TV,True,0.52,Poor Sleep,Urban,0,0,0,1,5-10,3.5724,3.2976,0,Moderate Usage,1.0,Medium Risk
18,Female,3.97,Smartphone,True,0.41,Anxiety,Rural,1,0,0,0,17-19,1.6277,2.3423000000000003,1,Heavy Usage,1.0,Medium Risk
11,Female,6.11,Laptop,True,0.33,"Poor Sleep, Eye Strain, Obesity Risk",Urban,0,1,1,1,11-13,2.0163,4.0937,2,Low Usage,1.0,Medium Risk
13,Female,3.1,Smartphone,True,0.32,"Poor Sleep, Eye Strain",Urban,0,1,0,1,14-16,0.9920000000000001,2.108,2,Low Usage,1.0,Medium Risk
10,Female,5.83,TV,True,0.6,"Poor Sleep, Anxiety",Rural,1,0,0,1,11-13,3.4979999999999998,2.3320000000000003,0,Moderate Usage,1.0,Medium Risk
15,Male,6.08,Smartphone,True,0.32,"Eye Strain, Anxiety",Urban,1,1,0,0,14-16,1.9456,4.1344,2,Low Usage,1.0,Medium Risk
15,Female,3.98,Smartphone,True,0.41,Anxiety,Urban,1,0,0,0,14-16,1.6318,2.3482000000000003,1,Heavy Usage,1.0,Medium Risk
